"total","numF","lat","lon","id","name","prct","top25"
24,0,41.908922,-87.665144,170993000901,"Lozano Elem Bilingual & Intl Ctr",0,0
36,0,41.798313,-87.602477,170993000903,"Kozminski Elem Community Academy",0,0
59,29,41.913309,-87.637564,170993000905,"LaSalle Elem Language Academy",49.3290326507014,0
40,0,41.86297,-87.713,170993000907,"Lawndale Elem Community Academy",0,0
55,0,41.907035,-87.754319,170993000911,"Lewis Elem School",0,0
45,19,41.962114,-87.66373,170993000914,"Courtenay Elem Language Arts Ctr",40.6378986866792,0
34,0,41.797507,-87.659906,170993000916,"Libby Elem School",0,0
82,65,41.92447,-87.644257,170993000918,"Lincoln Elem School",79.5534304263906,0
63,36,41.940396,-87.702278,170993000919,"Linne Elem School",56.3552833078101,1
67,14,41.927431,-87.735989,170993000923,"Kelvyn Park High School",20.4829168684083,0
131,112,41.803203,-87.589208,170993000925,"Kenwood Academy High School",84.3263380539138,0
128,36,41.931411,-87.79552,170993000927,"Locke  J Elem School",27.4440572267058,0
27,0,41.708023,-87.605442,170993000928,"Smith  W Elem School",0,0
44,0,41.91241,-87.784198,170993000929,"Lovett Elem School",0,0
44,0,41.906569,-87.709853,170993000930,"Lowell Elem School",0,0
148,38,41.933732,-87.776308,170993000934,"Lyon Elem School",25.4683350914845,0
17,0,41.759948,-87.59055,170993000935,"Madison Elem School",0,0
17,17,41.907821,-87.640143,170993000936,"Manierre Elem School",98.2905982905983,0
30,0,41.748721,-87.574958,170993000937,"Mann Elem School",0,0
95,103,41.716913,-87.553321,170993000939,"Marsh Elem School",100,0
106,0,41.774222,-87.697245,170993000940,"Marquette Elem School",0,0
115,66,41.945534,-87.690939,170993000942,"Lane Technical High School",57.278134410734,0
41,0,41.856529,-87.730639,170993000944,"Mason Elem School",0,0
31,29,41.922985,-87.65745,170993000950,"Mayer Elem School",92.9981024667932,0
26,6,41.830283,-87.640988,170993000952,"McClellan Elem School",22.8543161019045,0
39,0,41.97076,-87.654668,170993000956,"McCutcheon Elem School",0,0
59,0,41.767523,-87.691398,170993000958,"McKay Elem School",0,0
82,21,41.968393,-87.676392,170993000959,"McPherson Elem School",25.0994745314825,0
50,0,41.878854,-87.724524,170993000963,"Melody Elem School",0,0
44,0,41.892528,-87.674217,170993000964,"Talcott Elem School",0,0
31,16,41.891968,-87.683447,170993000965,"Mitchell Elem School",50.9283819628647,1
45,0,41.81416,-87.615581,170993000966,"Mollison Elem School",0,0
100,25,41.929636,-87.718831,170993000968,"Monroe Elem School",24.5365602471679,0
52,14,41.9129,-87.696205,170993000969,"Moos Elem School",26.0817307692308,0
79,91,41.783865,-87.688321,170993000970,"Morrill Elem Math & Sci School",100,0
54,23,41.937646,-87.65386,170993000971,"Inter-American Elem Magnet School",42.200034135518,0
98,36,41.696052,-87.705368,170993000974,"Mount Greenwood Elem School",36.5269576256516,0
25,0,41.702346,-87.648172,170993000978,"Mount Vernon Elem School",0,0
69,0,41.921363,-87.722398,170993000979,"Mozart Elem School",0,0
24,0,41.664843,-87.63847,170993000981,"Brown R Elem Community Acad",0,0
33,0,41.949733,-87.717162,170993000983,"Murphy Elem School",0,0
49,26,41.798256,-87.592656,170993000984,"Murray Elem Language Academy",52.4605313823643,0
24,0,41.892004,-87.747294,170993000985,"Nash Elem School",0,0
28,0,41.738969,-87.620847,170993000987,"Neil Elem School",0,0
54,29,41.941417,-87.64471,170993000988,"Nettelhorst Elem School",53.1213743864346,0
52,57,41.914133,-87.646648,170993000991,"Newberry Elem Math & Science Acad",100,0
122,25,41.798246,-87.689316,170993000992,"Nightingale Elem School",20.3524032563845,0
34,0,41.653175,-87.600803,170993000993,"Carver Primary School",0,0
77,39,41.905809,-87.729694,170993000996,"Nobel Elem School",50.0590318772137,0
25,25,41.989209,-87.802573,170993000997,"Norwood Park Elem School",100,0
25,0,41.834048,-87.65,170993001001,"Armour Elem School",0,0
35,39,41.692074,-87.665296,170993001002,"Morgan Park High School",100,0
42,0,41.754755,-87.645958,170993001004,"Oglesby Elem School",0,0
41,0,41.76868,-87.572987,170993001005,"OKeeffe Elem School",0,0
63,35,41.994054,-87.792499,170993001009,"Onahan Elem School",54.5299145299145,0
68,71,41.978473,-87.812286,170993001010,"Oriole Park Elem School",100,0
43,0,41.900322,-87.731926,170993001011,"Piccolo Elem Specialty School",0,0
60,0,41.891635,-87.665259,170993001012,"Otis Elem School",0,0
46,0,41.774615,-87.675359,170993001013,"OToole Elem School",0,0
26,28,41.742947,-87.705322,170993001015,"Owen Elem Scholastic Academy",100,0
83,33,41.972658,-87.73891,170993001017,"Palmer Elem School",38.8735342259908,0
38,13,41.769372,-87.634789,170993001019,"Parker Elem Community Academy",33.2779581665786,1
28,0,41.766642,-87.611518,170993001021,"Park Manor Elem School",0,0
11,0,41.768918,-87.583169,170993001022,"Parkside Elem Community Academy",0,0
115,21,41.786716,-87.732372,170993001023,"Pasteur Elem School",18.0095053687731,0
150,38,41.787997,-87.719779,170993001025,"Peck Elem School",25.010321797207,0
86,39,41.983009,-87.665973,170993001027,"Peirce Elem Intl Studies School",44.6985192760905,0
20,0,41.858652,-87.721433,170993001028,"Penn Elem School",0,0
42,0,41.728506,-87.596525,170993001031,"Washington  H Elem School",0,0
38,0,41.83593,-87.618651,170993001032,"Pershing Elem Humanities Magnet",0,0
109,28,41.98191,-87.712627,170993001033,"Peterson Elem School",25.6052086416099,0
53,0,41.852758,-87.683393,170993001034,"Pickard Elem School",0,0
19,0,41.860383,-87.692707,170993001037,"Plamondon Elem School",0,0
99,35,41.957228,-87.760414,170993001039,"Portage Park Elem School",35.0353535353535,0
18,0,41.929025,-87.669244,170993001040,"Prescott Elem School",0,0
64,21,41.965563,-87.772682,170993001043,"Prussing Elem School",32.3930220170455,0
29,0,41.760591,-87.60686,170993001044,"Tanner Elem School",0,0
94,63,41.918773,-87.682851,170993001045,"Pulaski Intl Sch of Chicago",66.8050789293068,0
20,0,41.688955,-87.609255,170993001046,"Pullman Elem School",0,0
58,6,41.792299,-87.594445,170993001047,"Ray Elem School",10.1058845577211,0
37,14,41.961059,-87.671062,170993001050,"Ravenswood Elem School",38.0412670735251,0
22,0,41.804425,-87.605396,170993001052,"Reavis Elem Math & Sci Spec Schl",0,0
101,29,41.941766,-87.719314,170993001054,"Reilly Elem School",28.4648714391593,0
83,29,41.942571,-87.768418,170993001055,"Reinberg Elem School",34.6101386678791,0
16,0,41.764492,-87.600307,170993001056,"Revere Elem School",0,0
73,0,42.015254,-87.696774,170993001059,"Rogers Elem School",0,0
41,0,41.752045,-87.617629,170993001064,"Ruggles Elem School",0,0
37,0,41.735189,-87.639638,170993001065,"Ryder Elem Math & Sci Spec School",0,0
62,26,41.991297,-87.746299,170993001067,"Sauganash Elem School",41.7218905745112,0
183,37,41.79766,-87.705142,170993001068,"Sawyer Elem School",20.0801748135125,0
40,0,41.913706,-87.7992,170993001070,"Sayre Elem Language Academy",0,1
47,0,41.739787,-87.601036,170993001071,"Ashe Elem School",0,0
113,28,41.941445,-87.732913,170993001073,"Scammon Elem School",24.4593785348327,0
18,0,41.717238,-87.59631,170993001077,"Schmid Elem School",0,0
78,18,41.80982,-87.668883,170993001080,"Seward Elem Communication Arts Ac",22.8150160054321,0
59,15,41.844195,-87.641225,170993001083,"Sheridan Elem Math & Science Acad",25.4237288135593,0
70,0,41.73139,-87.552866,170993001084,"Mireles Elem Academy",0,0
27,0,41.799911,-87.650319,170993001085,"Sherman Elem School",0,0
36,0,41.790505,-87.632031,170993001087,"Sherwood Elem School",0,0
34,0,41.733978,-87.646595,170993001091,"Jackson M Elem School",0,0
33,0,41.691375,-87.658587,170993001095,"Shoop Math-Sci Tech Elem Academy",0,0
58,57,41.880825,-87.65951,170993001096,"Skinner Elem School",96.3178040960544,0
95,34,41.958924,-87.78245,170993001097,"Smyser Elem School",35.5409356725146,0
34,11,41.865216,-87.653867,170993001098,"Smyth  J Elem School",31.1346295840512,0
32,21,41.994254,-87.724429,170993001100,"Solomon Elem School",64.7033005617977,0
63,0,41.884948,-87.750744,170993001101,"Spencer Technology Acad Elem Sch",0,0
38,0,41.758905,-87.64923,170993001102,"Stagg Elem School",0,0
149,30,41.746865,-87.731849,170993001103,"Stevenson Elem School",19.9182288050606,0
89,34,41.995496,-87.684574,170993001105,"Stone Elem Scholastic Academy",37.9589207757819,0
63,0,41.848535,-87.698075,170993001106,"Spry Elem Community School",0,0
82,27,41.912628,-87.713157,170993001109,"Stowe Elem School",32.3530373373439,0
41,0,41.744035,-87.54264,170993001116,"Sullivan Elem School",0,0
28,13,41.87096,-87.733007,170993001117,"Sumner Elem Math & Sci Comm Acad",45.7723372034326,0
92,92,41.711288,-87.676155,170993001118,"Sutherland Elem School",99.2836676217765,0
64,21,41.989206,-87.658507,170993001119,"Swift Elem Specialty School",32.0792597765363,0
37,18,41.715344,-87.533188,170993001120,"Taylor Elem School",46.0527721397287,0
33,0,41.73307,-87.544914,170993001122,"Thorp  J N Elem School",0,1
96,43,41.948939,-87.777839,170993001123,"Thorp  O A Elem Scholastic Acad",44.6324545813586,0
34,0,41.883934,-87.730157,170993001124,"Tilton Elem School",0,0
46,27,41.744167,-87.552824,170993001128,"Ninos Heroes Elem Academic Ctr",55.1826954353247,0
121,35,41.799437,-87.75972,170993001130,"Twain Elem School",28.9748549323017,0
51,0,41.720541,-87.665875,170993001131,"Vanderpoel Elem Magnet School",0,0
49,0,41.696534,-87.62719,170993001135,"Lavizzo Elem School",0,0
54,53,41.854451,-87.647912,170993001136,"Walsh Elem School",96.7912613073903,0
82,23,41.971316,-87.724876,170993001138,"Volta Elem School",27.6054383304634,0
25,22,41.716127,-87.648132,170993001141,"Wacker Elem School",85.4306569343066,0
45,29,41.843526,-87.635142,170993001143,"Ward  J Elem School",63.2727272727273,0
42,10,41.7746,-87.601271,170993001144,"Wadsworth Elem School",23.1231231231231,0
83,26,41.687818,-87.535969,170993001145,"Washington  G Elem School",30.8656748891729,0
54,33,41.964293,-87.691936,170993001147,"Waters Elem School",60.5443929246093,0
33,0,41.869719,-87.726923,170993001148,"Webster Elem School",0,0
36,0,41.765038,-87.657933,170993001150,"Wentworth Elem School",0,0
34,0,41.748623,-87.635426,170993001151,"Westcott Elem School",0,0
138,113,41.984594,-87.791583,170993001153,"Taft High School",81.6072526121696,0
78,39,41.906408,-87.677666,170993001154,"Pritzker Elem School",49.8650472334683,0
34,0,41.684267,-87.654992,170993001155,"Whistler Elem School",0,0
42,0,41.749462,-87.669196,170993001156,"Joplin Elem School",0,0
90,35,41.840073,-87.725322,170993001157,"Whitney Elem School",38.6402841197362,0
29,0,41.850571,-87.673645,170993001159,"Whittier Elem School",0,0
50,0,41.814035,-87.608676,170993001163,"Woodson South Elem School",0,0
24,0,41.77632,-87.609121,170993001165,"Till Elem Math & Science Academy",0,1
26,0,41.726922,-87.575184,170993001166,"Warren Elem School",0,0
15,0,41.657818,-87.606962,170993001168,"Aldridge Elem School",0,0
110,0,41.906518,-87.76727,170993001171,"Young Elem School",0,0
74,10,41.973168,-87.841332,170993001174,"Dirksen Elem School",13.3266907460456,0
40,24,41.914625,-87.69998,170993001176,"Yates Elem School",59.1351351351351,0
61,0,41.878099,-87.766002,170993001177,"Depriest Elem School",0,0
128,75,42.010626,-87.684601,170993001181,"Armstrong G Elem IntL Studies",57.4677204873027,0
58,28,41.742448,-87.653623,170993001183,"Cuffe Math-Sci Tech Elem Academy",47.7065712426806,0
36,0,41.738581,-87.668162,170993001186,"Foster Park Elem School",0,0
34,0,41.89789,-87.746705,170993001191,"McNair Elem School",0,0
41,0,41.899516,-87.755972,170993001193,"Hay Elem Community Academy",0,0
34,0,41.700253,-87.611599,170993001194,"Cullen Elem School",0,0
28,0,41.719385,-87.65236,170993001209,"Green  W Elem School",0,0
24,4,41.867819,-87.769991,170993001210,"Clark  G R Elem School",16.729088639201,0
59,0,41.892625,-87.718684,170993001212,"Ward  L Elem School",0,0
52,12,41.761013,-87.558006,170993001213,"Powell Elem Paideia Comm Academy",22.457685427274,0
93,33,41.77558,-87.72905,170993001214,"Lee Elem School",34.87765449335,0
35,0,41.901521,-87.633968,170993001215,"Salazar Elem Bilingual Center",0,0
29,0,41.784478,-87.657334,170993001217,"Langford A Elem School",0,0
34,17,41.849452,-87.687407,170993001351,"Finkl Elem School",49.1341991341991,0
57,48,41.811028,-87.59888,170993001607,"Ariel Elem Community Academy",83.4351071047785,0
72,28,41.842791,-87.717384,170993001608,"Little Village Elem School",38.7530720476006,0
89,19,41.841512,-87.735361,170993001609,"Zapata Elem Academy",21.1307213661293,0
38,23,41.809625,-87.671822,170993001612,"Lara Elem Academy",59.0099989012196,0
31,0,41.847396,-87.6962,170993001613,"Telpochcalli Elem School",0,0
33,0,41.82691,-87.619831,170993001614,"Wells Preparatory Elem Academy",0,0
49,0,41.906972,-87.732098,170993002042,"West Park Elem Academy",0,0
170,72,41.916146,-87.722135,170993002618,"Marine Leadership Academy - Ames",41.6612474135383,0
49,0,41.780573,-87.691668,170993002631,"Fairfield Elem Academy",0,0
207,61,41.856406,-87.628322,170993003450,"Perspectives Charter High School",28.6597767920804,0
78,42,41.88207,-87.627621,170993003479,"Noble Street Charter Schools",53.5214108503157,0
655,0,41.879474,-87.6273,170993003505,"Chicago International Charter",0,0
61,0,41.75245,-87.600075,170993003539,"Shabazz International Chrtr Schls",0,0
181,0,41.786031,-87.594294,170993003542,"Univ of Chicago Charter Schools",0,0
863,0,41.88322,-87.651311,170993003555,"Uno Academy Charter Schools",0,0
31,45,41.877092,-87.705375,170993003564,"Locke A Elem Charter Academy",100,0
207,53,41.92075,-87.757807,170993003567,"Northwest Middle School",25.2916224814422,0
68,0,41.753775,-87.709006,170993003995,"Hampton Elem Fine & Perf Arts Sch",0,0
25,7,41.676716,-87.660175,170993004016,"Colemon J Elem Academy",27.6830188679245,0
159,0,41.86711,-87.710966,170993004270,"LEARN Charter Schools",0,0
115,0,41.810978,-87.704502,170993004277,"Columbia Explorers Elem Academy",0,0
62,20,41.94307,-87.777157,170993004286,"Chicago Academy Elem School",31.9428391299779,0
40,0,41.801663,-87.685776,170993004376,"Christopher Elem School",0,0
2,0,41.864489,-87.668579,170993004383,"Simpson Acad HS for Young Women",0,0
44,15,41.741863,-87.709642,170993004718,"Ashburn Community Elem School",33.2474226804124,0
30,0,41.92134,-87.757891,170993004720,"Belmont-Cragin Elem School",0,0
52,15,41.851879,-87.628822,170993004722,"National Teachers Elem Academy",28.406425891182,0
44,16,41.794498,-87.690447,170993004726,"Talman Elem School",35.6314826113484,0
48,0,41.802495,-87.672206,170993004913,"Daley Elem Academy",0,0
99,0,41.841534,-87.70527,170993004915,"Madero Middle School",0,0
57,0,41.907283,-87.6829,170993004916,"Sabin Elem Magnet School",0,1
118,22,41.84759,-87.699742,170993004917,"Saucedo Elem Scholastic Academy",18.3346226879527,0
32,14,41.97108,-87.709341,170993004944,"Edison Elem Regional Gifted Cntr",43.4375,0
111,28,41.857869,-87.675254,170993004954,"Orozco Elem Fine Arts & Sciences",25.2252252252252,0
21,31,41.889063,-87.704804,170993004956,"Morton Elem Career Academy",100,0
142,34,41.972954,-87.71362,170993004962,"Albany Park Multicultural Elem",23.530840213696,0
83,32,42.01313,-87.675161,170993005092,"Chicago Math & Sci Elem Charter",38.1117914280071,0
45,0,41.825258,-87.6675,170993005102,"Namaste Elem Charter School",0,0
46,10,41.77767,-87.681367,170993005109,"Claremont Academy Elem School",21.3237330379396,0
20,0,41.830516,-87.613418,170993005167,"Doolittle Elem School",0,0
78,29,41.866377,-87.628956,170993005268,"South Loop Elem School",36.7115531303174,0
23,26,41.746627,-87.627644,170993005269,"Lenart Elem Regional Gifted Ctr",100,0
42,0,41.904232,-87.714182,170993005303,"Casals Elem School",0,0
34,18,41.855654,-87.658114,170993005410,"Perez Elem School",51.998603595741,0
79,0,41.847979,-87.681046,170993005413,"Ruiz Elem School",0,0
47,0,41.824326,-87.691961,170993005486,"Brighton Park Elem School",0,0
112,31,41.829024,-87.667685,170993005489,"Evergreen Academy Elem School",26.9909050576752,0
106,31,41.793296,-87.688432,170993005546,"Carson Elem School",28.9774690718087,0
53,0,41.914588,-87.723542,170993005547,"McAuliffe Elem School",0,0
51,22,41.871628,-87.653362,170993005548,"Galileo Elem Math & Sci Schol Acd",42.512077294686,0
214,62,41.91274,-87.696221,170993005663,"Aspira Charter Schools",28.7690066615382,0
35,0,41.983422,-87.671085,170993005682,"Asian Human Srvcs-Passage Chrtr",0,0
60,0,41.739091,-87.729486,170993005690,"Durkin Park Elem School",0,0
76,29,41.82366,-87.711501,170993005691,"Calmeca Acad Elem School",37.6891245312298,0
30,0,41.961545,-87.707406,170993005692,"North River Elem School",0,0
133,102,41.782051,-87.67221,170993005791,"Lindblom Math & Science Acad HS",76.3869132290185,0
46,0,41.906761,-87.694426,170993005797,"Erie Elem Charter School",0,0
51,0,41.855691,-87.730553,170993005799,"Legacy Elem Charter School",0,0
26,27,41.883308,-87.677338,170993005801,"Suder Montessori Elem Magnet Schl",100,0
103,32,41.76461,-87.706073,170993005803,"Tarkington Elem School",31.0064404498702,0
45,0,41.775195,-87.663631,170993005885,"Providence-Englewood Elem Charter",0,0
46,0,41.81978,-87.626809,170993005889,"Bronzeville Lighthouse Elem Chrtr",0,0
43,0,41.8923,-87.70808,170993005919,"Polaris Elem Charter Academy",0,0
23,7,41.866811,-87.726279,170993005930,"Frazier Perspectives Magnet ES",29.7849295992573,0
56,0,41.882586,-87.764971,170993005935,"Catalyst Charter-Circle Rock ES",0,0
52,13,41.90254,-87.673591,170993005979,"LaSalle II Lang Acad Elem Sch",24.6627318718381,0
49,0,41.87257,-87.763401,170993005980,"Plato Learning Acad  Elem School",0,0
31,14,41.994144,-87.813692,170993005985,"Edison Park Elem School",44.9149560117302,0
42,0,41.769372,-87.634789,170993005986,"Amandla Charter School",0,0
24,32,41.77091,-87.666661,170993006006,"Davis M Magnet Elem School",100,0
42,0,41.8074,-87.740041,170993006035,"Academy for Global Citizenship",0,0
115,33,41.920924,-87.765812,170993006067,"Prieto Math-Science Elem Sch",28.3427255151989,0
18,18,41.905073,-87.644177,170993006081,"Skinner North Elem Sch",100,0
265,81,41.793423,-87.711236,170993006091,"Hernandez Middle School",30.5026884348421,0
109,71,41.89396,-87.658481,170993006093,"Ogden Int High School",64.6795442521839,0
32,0,41.767519,-87.590216,170993006099,"South Shore Fine Arts Elem Sch",0,0
62,21,42.003012,-87.705825,170993006108,"West Ridge Elem School",33.6956975336978,0
81,20,41.771142,-87.739875,170993006131,"Azuela Elem School",24.4823306551702,0
74,79,41.9399,-87.724821,170993006139,"Garcia Lorca Elem School",100,0
24,0,41.90609,-87.663401,170993006142,"Rowe Elementary",0,0
81,34,41.934951,-87.770019,170993006149,"Camras Elem School",41.3375071811286,0
24,22,41.697986,-87.630842,170993006171,"Nkrumah Academy Charter ES",88.1182795698925,0
155,0,41.806552,-87.6898,170993006207,"Shields Middle School",0,0
146,0,41.891402,-87.746205,170993006235,"KIPP Chicago Charter Schools",0,0
60,0,41.77071,-87.691951,170993006243,"Catalyst Charter - Maria ES",0,0
126,57,41.95241,-87.720821,170993006250,"Disney II Magnet HS",44.7433035714286,0
152,32,41.939315,-87.741,170993006293,"Intrinsic Charter High School",20.7983727434528,0
9,0,41.75264,-87.550571,170993006297,"Camelot Safe Academy School",0,0
48,0,41.86195,-87.718441,170993006306,"Frazier Prep Acad Charter ES",0,0
55,0,41.6943,-87.653021,170993006329,"Foundations College Prep Charter",0,0
53,0,41.79542,-87.682781,170993006331,"Horizon Sci Acad - Southwest Chtr",0,0
1,0,41.884186,-87.739157,170993006350,"Camelot Safe Acad - Garfield Park",0,0
178,55,35.99174,-115.093301,320000100742,"Coral Academy of Science Las Vegas",29.7850573669178,0
74,22,36.232796,-115.259898,320000100759,"Quest Academy",29.9174470445189,0
19,10,36.07692,-115.066551,320000100781,"Silver Sands Montessori",49.4161448637671,0
33,19,36.09092,-115.089311,320000100818,"Discovery Charter School",57.7096546863989,0
464,109,36.24428,-115.115011,320000100820,"Somerset Academy of Las Vegas",21.4699762187872,0
92,62,36.01701,-114.954611,320000100825,"Pinecrest Academy of Nevada",68.001311844078,0
148,38,36.207086,-115.257059,320000100830,"Doral Academy",25.7046768153696,0
45,6,36.27381,-115.257871,320000100842,"Leadership Academy of Nevada",13.8211382113821,0
33,44,36.23291,-115.228321,320000100843,"Founders Academy of Las Vegas",100,0
65,47,36.152244,-115.223834,320000100848,"American Preparatory Academy",72.2062789944978,0
302,29,36.1075,-115.0899,320006000017,"C W Woodbury Middle School",9.61394624074796,0
4,0,36.174165,-115.099478,320006000020,"Juvenile Detention",0,0
422,33,36.178542,-115.070186,320006000025,"Dell H Robison Middle School",7.82642723596678,0
432,51,36.204086,-115.096175,320006000029,"Ed Von Tobel Middle School",11.7757936507937,0
431,40,36.169084,-115.23415,320006000034,"Frank F Garside Junior High School",9.2575599220294,0
290,71,36.083449,-115.11559,320006000042,"Helen C Cannon Junior High School",24.4276792987083,0
546,230,36.16064,-115.1952,320006000047,"Hyde Park Middle School",42.0719849915109,0
307,34,36.191664,-115.124267,320006000051,"J D Smith Middle School",11.0144659545112,0
340,63,36.20487,-115.227696,320006000053,"J  Harold Brinley Middle School",18.5875584543441,0
535,206,36.130927,-115.204562,320006000056,"James Cashman Middle School",38.5795361627125,0
507,127,36.204877,-115.126118,320006000057,"Jim Bridger Middle School",25.0663037689444,0
240,43,36.147157,-115.139012,320006000059,"John C  Fremont MS",17.9166666666667,0
447,115,36.14523,-115.1145,320006000062,"K O Knudson Junior High School",25.6110073842324,0
12,0,36.215694,-115.147726,320006000083,"Jeffrey Behavior Jr/Sr High School",0,0
391,46,36.229465,-115.185846,320006000084,"Theron L Swainston Middle School",11.7543769044053,0
415,61,36.182006,-115.197462,320006000094,"Robert O Gibson Middle School",14.7465185416993,0
508,0,36.164039,-115.110646,320006000096,"Roy West Martin Middle School",0,0
3,0,36.318937,-115.583755,320006000101,"Spring Mountain J/SHS",0,0
7,0,36.166115,-115.111007,320006000108,"Variety School",0,0
320,92,36.121296,-115.131653,320006000117,"William E Orr Middle School",28.6866740088106,0
512,118,36.079269,-115.060202,320006000127,"Thurman White Middle School",23.0172897946085,0
504,111,36.20073,-115.294123,320006000273,"Ernest Becker Middle School",21.9933267424617,0
428,34,36.089589,-115.237423,320006000274,"Grant Sawyer Middle School",7.96894547060122,0
113,34,36.541018,-114.448452,320006000275,"Mack Lyon Middle School",30.0084729806063,0
286,39,36.113641,-115.2328,320006000289,"Kenny C Guinn Middle School",13.6972402597403,0
149,0,35.969715,-114.832705,320006000291,"Elton M Garrett Junior High School",0,0
322,0,36.051723,-114.955207,320006000301,"B  Mahlon Brown Junior High School",0,0
15,4,35.81328,-115.610451,320006000304,"Sandy Valley Jr/Sr High School",27.3446327683616,0
3,0,36.121185,-115.102556,320006000384,"John F Miller School",0,0
482,132,36.035372,-115.065448,320006000402,"Barbara and Hank Greenspun Junior High School",27.366687423254,0
368,0,36.168622,-115.262212,320006000403,"Walter Johnson Junior High School",0,0
469,63,36.184735,-115.02008,320006000404,"Mike OCallaghan Middle School",13.4224549585919,0
64,18,35.163615,-114.614566,320006000408,"Laughlin Jr/Sr High School",27.8832378223496,0
306,18,36.193827,-115.166883,320006000460,"West Prepatory Academy at Charlles I West Hall Sec",5.88235294117647,0
372,103,36.269303,-115.215079,320006000461,"Lied Middle School",27.5568239782906,0
440,52,36.166253,-115.036357,320006000462,"Duane D Keller Middle School",11.779497098646,0
363,50,36.228603,-115.265411,320006000474,"Irwin & Susan Molasky Junior High School",13.7489694556715,0
581,136,36.012626,-115.141238,320006000475,"Charles Silvestri Junior High School",23.4363250505489,0
418,71,36.092118,-115.058056,320006000476,"Francis H Cortney Junior High School",16.9722397404863,0
477,140,36.11051,-115.2856,320006000490,"Clifford J Lawrence Junior High School",29.2846399039848,0
1,0,36.148476,-115.113262,320006000499,"South Continuation J/SHS",0,0
3,0,36.179953,-115.137272,320006000501,"Biltmore Continuation HS",0,0
569,232,36.012967,-115.093167,320006000514,"Bob Miller Middle School",40.7483181352961,0
597,247,36.175896,-115.33455,320006000515,"Sig Rogich Middle School",41.3267316977042,0
3,0,36.164326,-115.099372,320006000517,"Summit School",0,0
549,109,36.245344,-115.263925,320006000534,"Justice Myron E Leavitt Middle School",19.8542805100182,0
558,135,36.285137,-115.16977,320006000535,"Brian & Teri Cram Middle School",24.1778382907415,0
449,62,36.193553,-115.065554,320006000536,"Mario C & Joanne Monaco Middle School",13.8084632516704,0
459,92,36.032715,-115.128398,320006000537,"Jack Lund Schofield Middle School",20.0435729847495,0
507,73,36.222427,-115.148976,320006000538,"Marvin M Sedway Middle School",14.3399315473687,0
601,87,36.15373,-115.022361,320006000553,"Kathleen & Tim Harney Middle School",14.4839787364471,0
497,124,36.089855,-115.309998,320006000554,"Victoria Fertitta Middle School",24.8815761462976,0
508,82,36.306294,-115.234411,320006000565,"Anthony Saville Middle School",16.0784727186698,0
471,99,36.267945,-115.145483,320006000570,"Clifford O Findlay Middle",21.0030140166405,0
551,99,35.989893,-114.980039,320006000578,"Jack & Terry Mannion Middle School",17.9898334786072,0
486,88,36.2897,-115.263739,320006000590,"Ralph Cadwallader Middle School",18.1301951107631,0
627,76,36.046425,-115.233228,320006000591,"Lawrence & Heidi Canarelli Middle School",12.101254033197,0
190,93,36.795645,-114.082861,320006000592,"Charles Arthur Hughes Middle School",49.2849364791289,0
11,0,36.086286,-115.05908,320006000597,"Cowan Behavior J/SHS",0,0
12,0,36.278145,-115.321885,320006000598,"Peterson Horizon Jr/Sr High School",0,0
12,0,36.180073,-115.092999,320006000599,"Morris Behavior Jr/Sr HS",0,0
5,0,36.113049,-115.231706,320006000615,"Southwest Behavior J/SHS",0,0
615,172,35.980661,-115.085137,320006000659,"Del E Webb Middle School",27.9516966727229,0
476,46,36.141521,-115.081508,320006000660,"Jerome Mack Middle School",9.64892912342681,0
384,38,36.205246,-115.025635,320006000663,"Dr. William (Bob) H  Bailey Middle School",9.90369965553789,0
122,20,36.195348,-115.157779,320006000666,"Andre Agassi College Preparatory Academy",16.2992274354626,0
468,93,36.266208,-115.122615,320006000672,"Carroll M Johnston Middle School",19.8717948717949,0
3,0,36.16461,-115.099014,320006000683,"Desert Willow Secondary",0,0
8,0,36.16461,-115.099014,320006000694,"Miley Achievement Center Sec",0,0
224,24,36.145645,-115.225847,320006000698,"Odyssey Charter School 6-8",10.6498711709133,0
10,6,36.575119,-115.677761,320006000699,"Indian Springs Middle School",58.2857142857143,0
621,201,36.007521,-115.212889,320006000700,"Lois & Jerry Tarkanian Middle School",32.2763837748353,0
58,48,36.08226,-115.073761,320006000707,"Explore Knowledge Academy Charter Secondary",81.1464397671294,0
460,102,36.062332,-115.29857,320006000730,"Wilbur & Theresa Faiss Middle School",22.2222924901186,0
283,64,36.029232,-114.993117,320006000738,"Lyal Burkholder Junior High School",22.6451964806602,0
430,76,36.281799,-115.302783,320006000739,"Edmundo Eddie Escobedo SR Middle School",17.7031341507188,0
44,0,36.214673,-115.152421,320006000745,"Delta Academy",0,0
79,6,36.15234,-115.129411,320006000749,"Innovations International Charter School of NV",7.57285840447454,0
42,0,36.20149,-115.166081,320006000756,"Imagine 100 Academy of Excellence",0,0
6,0,36.117816,-115.120363,320006000774,"Helen J Stewart School",0,0
10,10,36.11608,-115.108651,320006000845,"Nevada Learning Academy at CCSD",100,0
88,0,40.838976,-73.900102,360004204466,"BRONX PREPARATORY CHARTER SCHOOL",0,0
47,0,40.691011,-73.961346,360004604487,"COMMUNITY PARTNERSHIP CHARTER SCHOOL",0,0
28,0,40.79554,-73.944543,360004704413,"HARBOR SCIENCE AND ARTS CHARTER SCHOOL",0,0
