"total","numF","lat","lon","id","name","prct","top25"
429,402,43.707569,-116.365787,160210000319,"EAGLE MIDDLE SCHOOL",93.4013098374368,0
311,292,43.649482,-116.35169,160210000367,"LOWELL SCOTT MIDDLE SCHOOL",93.33069109459,0
333,317,43.617686,-116.404544,160210000370,"MERIDIAN MIDDLE SCHOOL",95.0124788896382,0
75,86,43.610563,-116.370723,160210000602,"CROSSROADS MIDDLE SCHOOL",99.965811965812,0
483,470,43.552657,-116.326417,160210000638,"LAKE HAZEL MIDDLE SCHOOL",96.4572030462369,0
355,337,43.611097,-116.342331,160210000795,"LEWIS & CLARK MIDDLE SCHOOL",94.5135845749343,0
311,311,43.638505,-116.412232,160210000819,"SAWTOOTH MIDDLE SCHOOL",99.4005994005994,0
75,79,43.639152,-116.372382,160210000931,"PATHWAYS MIDDLE SCHOOL",97.8628841607565,0
60,63,43.699617,-116.412101,160210000945,"GALILEO MAGNET SCHOOL",100,0
390,386,43.64977,-116.390131,160210000958,"HERITAGE MIDDLE SCHOOL",98.974358974359,0
1,0,43.60092,-116.376351,160210001025,"REBOUND SCHOOL OF OPPORTUNITY ALT",0,0
19,19,43.59524,-116.378421,160210001070,"VIRTUAL SCHOOL HOUSE",99.3506493506493,0
25,29,43.69702,-116.396561,160210001071,"IDAHO FINE ARTS ACADEMY",100,0
279,65,43.706352,-116.628091,160213000378,"MIDDLETON MIDDLE SCHOOL",23.3770952229325,0
15,0,43.706352,-116.628091,160213000777,"THE ATLAS SCHOOL",0,0
11,4,44.471086,-116.72914,160216000857,"MIDVALE SCHOOL",35.0413223140496,0
8,0,42.557337,-113.762929,160219000158,"MT HARRISON JR/SR HIGH ALT SCHOOL",0,0
117,0,42.630913,-113.679113,160219000381,"EAST MINICO MIDDLE SCHOOL",0,0
133,32,42.590076,-113.783654,160219000389,"WEST MINICO MIDDLE SCHOOL",23.9517713201924,0
162,95,46.738347,-116.982624,160222000393,"MOSCOW MIDDLE SCHOOL",55.5555555555556,0
9,0,46.739282,-116.978056,160222000749,"MOSCOW CHARTER SCHOOL",0,0
286,60,43.127927,-115.680688,160225000401,"MOUNTAIN HOME JUNIOR HIGH SCH",20.8664323154484,0
12,0,47.468932,-115.798537,160228000405,"MULLAN JR-SR HIGH SCHOOL",0,0
23,0,42.492541,-114.166781,160231001034,"MURTAUGH SCHOOLS",0,0
291,0,43.5461,-116.575138,160234000419,"SOUTH MIDDLE SCHOOL",0,0
232,0,43.573761,-116.59164,160234000422,"WEST MIDDLE SCHOOL",0,0
303,0,43.545101,-116.521536,160234000811,"EAST VALLEY MIDDLE SCHOOL",0,0
62,0,43.58376,-116.552501,160234000834,"IDAHO ARTS CHARTER SCHOOL",0,0
274,0,43.57401,-116.614981,160234000969,"LONE STAR MIDDLE SCHOOL",0,0
75,19,43.968641,-116.819423,160237000580,"NEW PLYMOUTH MIDDLE SCHOOL",23.7163120567376,0
11,4,46.238069,-116.240477,160240000848,"NEZPERCE SCHOOL",78.6974219810041,0
18,0,42.717536,-111.888049,160243000428,"NORTH GEM SENIOR HIGH SCHOOL",0,0
34,4,43.735033,-116.799113,160246000431,"NOTUS JR-SR HIGH SCHOOL",11.2628937831057,0
78,47,42.179691,-112.241992,160249000629,"MALAD MIDDLE SCHOOL",59.9735163115445,0
57,13,46.493562,-116.263802,160252000440,"OROFINO HIGH SCHOOL",23.2480372201221,0
18,5,46.43512,-115.888251,160252000445,"TIMBERLINE HIGH SCHOOL",27.0715630885122,0
86,0,43.789205,-116.938804,160255000080,"PARMA MIDDLE SCHOOL",0,0
117,0,44.079494,-116.910101,160258000455,"MC CAIN MIDDLE SCHOOL",0,0
237,79,42.865623,-112.417826,160264000469,"FRANKLIN MIDDLE SCHOOL",32.6966803092315,0
244,60,42.894202,-112.472064,160264000471,"HAWTHORNE MIDDLE SCHOOL",24.4899322879544,0
185,65,42.86553,-112.4619,160264000474,"IRVING MIDDLE SCHOOL",35.012285012285,0
10,0,42.89075,-112.470735,160264000686,"KINPORT ACADEMY",0,0
201,71,42.890454,-112.456356,160264001047,"ALAMEDA MIDDLE SCHOOL",34.7460320980536,0
226,34,47.724329,-116.944421,160267000489,"POST FALLS MIDDLE SCHOOL",15.4214016318683,0
171,22,47.728993,-116.909424,160267000844,"RIVER CITY MIDDLE SCHOOL",12.468671679198,0
57,19,46.928161,-116.9041,160270000495,"POTLATCH JR-SR HIGH SCHOOL",35.1575456053068,0
11,4,43.052963,-114.157159,160276000497,"RICHFIELD SCHOOL",35.0413223140496,0
59,24,43.629322,-111.774484,160279000429,"RIRIE JR/SR HIGH SCHOOL",40.1384705300544,0
15,13,42.574706,-112.872479,160282000501,"ROCKLAND PUBLIC SCHOOL",87.1647509578544,0
47,13,45.170369,-113.886249,160285000504,"SALMON JR./SR. HIGH SCHOOL",26.6991725768322,0
188,111,43.378478,-112.118165,160291000723,"DONALD J HOBBS MIDDLE SCHOOL",59.5744680851064,0
37,6,42.928602,-114.402201,160294000850,"SHOSHONE MIDDLE SCHOOL",15.9266409266409,0
120,35,43.198915,-112.47832,160297000520,"SNAKE RIVER JR HIGH SCHOOL",27.9255319148936,0
56,13,42.653287,-111.596771,160300000527,"TIGERT MIDDLE SCHOOL",23.6539502164502,0
3,4,44.677803,-113.360883,160303000528,"LEADORE SCHOOL",100,0
71,20,47.313963,-116.573509,160306000534,"ST MARIES MIDDLE SCHOOL",28.0316042597046,0
148,86,43.873415,-111.749142,160309000702,"SUGAR-SALEM JUNIOR HIGH SCHOOL",56.7567567567568,0
2,0,43.405797,-111.2932,160312000541,"SWAN VALLEY ELEMENTARY SCHOOL",0,0
141,62,43.736011,-111.100863,160318000544,"TETON MIDDLE SCHOOL",44.7450016037635,0
301,59,42.555022,-114.437316,160324000552,"VERA C O'LEARY JR HIGH SCHOOL",19.6222928917867,0
321,49,42.575396,-114.492416,160324000553,"ROBERT STUART JR HIGH SCHOOL",15.098875795747,0
34,0,42.554994,-114.440533,160324000755,"TWIN FALLS BRIDGE ACADEMY",0,0
37,17,42.593959,-114.170156,160327000558,"VALLEY SCHOOL",45.2000702000702,0
35,0,47.473988,-115.927839,160330000565,"WALLACE JR/SR HIGH SCHOOL",0,0
132,43,44.251233,-116.964832,160333000569,"WEISER MIDDLE SCHOOL",32.6603699330972,0
79,0,42.777932,-114.690066,160336000571,"WENDELL MIDDLE SCHOOL",0,0
47,0,42.10872,-111.990774,160342000412,"BEUTLER MIDDLE SCHOOL",0,0
20,0,43.67753,-116.90516,160348000530,"WILDER MIDDLE/HIGH SCHOOL",0,0
2,0,42.929804,-114.712409,160351100685,"IDAHO SCHOOL FOR THE DEAF AND THE BLIND",0,0
34,15,42.311892,-90.270788,170000105116,"River Ridge Middle School",41.5863066538091,0
65,22,39.304568,-87.9893,170000205087,"Casey-Westfield Jr/Sr HS",32.6454033771107,0
57,0,40.211631,-88.50132,170000305123,"Blue Ridge Intermediate & Junior High School",0,0
39,0,37.963308,-88.330116,170000403009,"Norris City-Omaha Elem School",0,0
14,0,38.10064,-88.337827,170000405125,"Booth Elementary School",0,0
156,0,40.757136,-88.413682,170000505127,"Prairie Central Jr High School",0,0
3,0,41.883126,-87.686686,170000603793,"Illinois Youth Center Chicago",0,0
1,0,41.25337,-89.89163,170000604213,"Illinois Youth Center Kewanee",0,0
3,0,41.9072,-88.37789,170000604464,"Illinois Youth Center St Charles",0,0
4,0,38.97363,-90.462751,170000604488,"Illinois Youth Center Pere Marquette",0,0
5,4,37.739256,-88.559492,170000604902,"Illinois Youth Center Harrisburg",67.8260869565217,0
51,0,42.096796,-89.829669,170000705083,"Eastland Jr/Sr High School",0,0
65,22,38.078684,-89.372289,170000903323,"Pinckneyville Middle School",31.8254879448909,0
263,21,42.452985,-87.877866,170001000213,"Beach Park Middle School",8.01484654908378,0
40,16,37.554012,-88.978649,170001405225,"Goreville Elementary School",39.7156398104265,0
18,0,37.21278,-88.845329,170001505226,"Joppa Jr & Sr High School",0,0
88,24,40.480652,-88.371794,170004100268,"GCMS Middle School",29.2929292929293,0
105,97,40.692884,-89.982939,170004405737,"Farmington Central Jr High Sch",92.9619646600779,0
52,15,37.739489,-88.274824,170004505560,"Gallatin Junior High School",28.112777053455,0
14,7,40.890503,-88.409467,170006505246,"Saunemin Elem School",48.828125,0
100,28,42.244967,-88.595063,170007703147,"Marengo Comm Middle School",26.7672955974843,0
71,7,39.974941,-87.632252,170009205256,"Mary Miller Junior High School",9.55778338151178,0
48,46,40.509472,-88.9939,170009904504,"Thomas Metcalf School",96.5066354410617,0
65,64,40.113156,-88.225256,170010004505,"University of Illinois High Sch",98.1585798816568,0
5,0,38.947095,-90.587843,170010205345,"Brussels High School",0,0
6,0,40.098869,-89.58592,170010305347,"New Holland-Middletown Elem Sch",0,0
39,10,39.892248,-90.012827,170010500245,"A-C Central Middle School",28.9432789432789,0
45,46,40.036799,-87.964828,170010605363,"Heritage JH and Elem Sch",91.5422885572139,0
40,16,40.563824,-88.613641,170010905367,"Ridgeview Jr High School",39.1304347826087,0
183,167,42.324025,-87.855251,170011004813,"Neal Math Science Academy",91.1044819690376,0
38,0,42.306467,-87.844054,170011006217,"LEARN Chtr Sch 6 N Chicago Campus",0,0
183,36,41.136996,-88.834185,170011205381,"Northlawn Jr High School",19.5176379709896,0
47,0,40.203307,-89.707954,170011305577,"Illini Central Middle School",0,0
49,0,38.767814,-88.848799,170011405392,"South Central Middle School",0,0
44,0,41.116453,-89.351397,170011505396,"Henry-Senachwine Grade School",0,0
125,36,42.18962,-87.797327,170011902182,"Elm Place School",28.4200527704485,0
204,53,42.167622,-87.796248,170011902186,"Edgewood Middle School",25.7993441278951,0
191,47,42.204092,-87.822961,170011902198,"Northwood Jr High School",24.465908407053,0
7,2,41.141199,-89.062529,170012002584,"Lostant Elem School",26.530612244898,0
30,0,39.787561,-87.861895,170012200702,"Shiloh High School",0,0
59,15,39.70313,-88.99769,170012300876,"Meridian Middle School",24.9152542372881,0
47,0,41.552782,-89.595368,170012501426,"Bureau Valley North",0,0
39,0,41.330284,-89.682124,170012502859,"Bureau Valley South",0,0
57,13,41.032151,-89.46089,170012601482,"Midland Middle School",22.3807181505165,0
64,0,40.409931,-90.154091,170015302517,"Lewistown High School",0,0
6,0,39.93156,-91.393051,170016206022,"Adams County RSSP",0,0
3,2,39.93156,-91.393051,170016206156,"Academic Behavior&Community Acad",60.3174603174603,0
3,0,39.609827,-90.801317,170016206163,"PACE Alternative School",0,0
9,0,38.965495,-89.111213,170016502287,"FOCUS Safe Sch Program",0,0
4,0,39.30017,-89.279731,170016502368,"Chrismont Safe School",0,0
7,0,39.11982,-88.553411,170016504627,"Tristar Acad Safe Sch Program",0,0
43,0,42.30318,-89.153351,170016602338,"Reg'l Learning Academy Star Winn",0,0
4,2,42.313684,-90.237521,170017004640,"RAP Elizabeth",33.3333333333333,0
5,22,40.11559,-88.241271,170017102351,"R E A D Y Program",100,0
6,0,38.990283,-88.021573,170017302440,"ASSIST TAOEP 12",0,0
2,0,38.990283,-88.021573,170017306215,"ASSIST RSSP 12",0,0
2,4,39.61092,-87.691921,170017504659,"Paris Bridges",95.2380952380952,0
4,0,39.415635,-88.286175,170017504660,"Lerna Bridges",0,0
1,0,39.419967,-88.79292,170017504672,"Shelbyville Bridges",0,0
30,0,39.246192,-88.861685,170017602389,"Cowden-Herrick Jr/Sr High School",0,0
13,0,40.47925,-88.996961,170017702636,"Safe School Program",0,0
3,0,37.73817,-88.539158,170018002658,"Learning Alt Branch  Harrisburg",0,0
1,0,38.246681,-88.344507,170018002660,"Learning Alt Branch  Mill Shoals",0,0
3,0,38.246681,-88.344507,170018002669,"Learning Alt Branch Mill Shoals",0,0
1,0,37.738006,-88.539374,170018006125,"Learning Alt Branch Harrisburg",0,0
6,0,37.84817,-88.931821,170018202670,"Project Echo",0,0
4,0,37.84817,-88.931821,170018202674,"Starquest Acad RSSP North",0,0
2,0,41.3986,-88.401791,170018402707,"Premier Academy Morris",0,0
1,0,41.3986,-88.401791,170018406203,"Premier Academy Morris TAOEP",0,0
4,0,41.5239,-87.654611,170018802593,"Safe School Program",0,0
2,0,41.68811,-87.77882,170018806165,"Regl Inst Scholastic Excellence",0,0
5,0,37.756063,-89.341421,170019002866,"Cope Alternative School",0,0
2,0,38.00918,-89.229938,170019006321,"Jackson/Perry MS TAOEP",0,0
3,0,42.454531,-87.832136,170019302965,"ROE Alternative Prog of Lake Co",0,0
1,0,41.346823,-88.842209,170019406330,"LMP ROE TAOEP",0,0
2,0,41.836732,-89.388913,170019505735,"Nachusa Campus School",0,0
19,0,39.84661,-88.952121,170019703057,"Milligan Academy Rssp",0,0
3,8,38.7301,-89.880711,170019805989,"Center for Educ Opp",100,0
1,4,42.233972,-88.537508,170020003117,"Evergreen Academy",100,0
1,0,38.13076,-90.01145,170020203193,"Monroe/Randolph Red Brick Sch",0,0
12,0,40.7086,-89.572691,170020305736,"Greeley Alternative School",0,0
1,0,39.997289,-89.602844,170020603037,"Salt Creek Academy",0,0
1,0,39.71867,-89.625821,170020603267,"Sangamon Safe School Program",0,0
3,6,38.518231,-90.003453,170020803239,"St Clair Co ROE Safe School",60.6060606060606,0
8,4,40.10163,-87.66174,170021103291,"Middlefork School RSSP",47.5,0
3,2,41.54201,-88.067851,170021304927,"Lincoln School RSSP",22.5287356321839,0
63,16,37.967913,-89.058821,170021703615,"Christopher Elem School",26.5865865865866,0
37,27,42.330319,-88.007002,170021803731,"Prairie Crossing Charter School",71.5895990777507,0
1,0,42.010888,-87.871149,170022003951,"North Cook Young Adult Academy",0,0
7,8,41.880693,-87.908102,170022104691,"West 40 Reg Safe Sch Middle Prg",92.8571428571429,0
177,50,42.47108,-88.305791,170022204117,"Nippersink Middle School",28.1879682839892,0
36,0,39.522281,-88.760475,170022304224,"Okaw Valley Middle School",0,0
88,74,42.090496,-89.969517,170031004976,"West Carroll Middle School",84.0909090909091,0
41,16,40.419026,-90.792091,170031405702,"West Prairie Middle School",39.7254271943917,0
58,19,40.741257,-90.909801,170031905598,"West Central Middle School",32.2358767424798,0
116,11,40.727048,-90.661443,170032005602,"Monmouth-Roseville Jr High Sch",9.36322804984063,0
71,23,40.942984,-90.748371,170032105921,"United Jr High Sch",32.5639702086867,0
8,9,40.768237,-87.85484,170032305620,"Crescent City Grade School",100,0
62,12,39.85018,-89.2444,170032405626,"Sangamon Valley Middle School",20.0339558573854,0
93,22,40.743599,-88.885442,170032605635,"El Paso-Gridley Jr High School",23.3840069212705,0
25,12,40.239086,-88.059725,170033005766,"Prairieview-Ogden Jr High Sch",47.0204081632653,0
92,0,40.127659,-90.563577,170033206064,"Schuyler Industry Middle Sch",0,0
25,0,40.58409,-90.973726,170138105933,"La Harpe Junior High School",0,0
27,0,37.919324,-88.765498,170138205923,"Thompsonville Grade  School",0,0
27,0,40.410651,-91.135151,170138505937,"Carthage Middle School",0,0
46,0,39.70304,-91.147927,170138705901,"Western Jr High School",0,0
19,0,40.625268,-91.156067,170138805917,"Dallas City Elem School",0,0
22,0,40.87247,-88.857901,170139001838,"Flanagan Elem School",0,0
90,19,41.198538,-90.878724,170139506040,"Mercer County Jr High School",20.1842818428184,0
15,0,38.616178,-89.055597,170140403079,"Odin Attendance Center K-8",0,0
55,29,41.82249,-87.682131,170141006254,"Horizon Science Acad-McKinley Pk",51.9938176197836,0
39,0,41.77607,-89.665112,170141106256,"East Coloma - Nelson Elem Sch",0,0
72,0,40.664298,-90.431533,170141306247,"Abingdon-Avon Middle Sch",0,0
32,23,41.753771,-88.34685,170141506333,"STEM Partnership School",71.5138190954774,0
55,0,40.627164,-87.697825,170141602789,"Milford Grade School West Campus",0,0
25,30,38.324065,-88.742527,170141706362,"Bluford Grade School",90.989010989011,0
59,22,39.96973,-87.823521,170141806384,"Salt Fork Junior High School",32.7454185666351,0
30,0,38.14782,-88.904886,170141906371,"Spring Garden Middle School",0,0
28,26,38.32677,-89.033761,170142206363,"Woodlawn Grade School",93.3847402597403,0
426,132,41.932979,-87.995463,170315000007,"Indian Trail Jr High School",30.9630476586456,0
6,0,37.987042,-88.75109,170321000014,"Akin Comm Cons Elem School",0,0
14,0,38.54457,-89.61347,170327000015,"Albers Elem School",0,0
25,2,42.464465,-88.429464,170330000016,"Alden-Hebron Middle School",7.80952380952381,0
10,4,41.153443,-88.654901,170342000026,"Ransom Grade School",40,0
14,0,38.52589,-87.706541,170345004514,"Allendale Elementary School",0,0
151,27,41.676137,-87.730103,170348000031,"Prairie Jr High School",17.7201887615497,0
52,0,39.054598,-88.744891,170351000033,"Altamont Grade School",0,0
6,0,38.909004,-90.149835,170360001473,"Motivational Achievemnt Center",0,0
463,434,38.904041,-90.155151,170360005841,"Alton Middle School",93.2661387089033,0
18,9,41.181027,-90.312252,170366000058,"AlWood  Middle/High School",49.7549019607843,0
41,0,41.713019,-89.3372,170369000061,"Amboy Jr High School",0,0
55,0,37.461291,-89.252586,170375000064,"Anna Junior High School",0,0
22,2,41.393561,-89.912119,170381000068,"Annawan Grade School",10.5990783410138,0
342,0,42.479911,-88.115236,170384000072,"Antioch Upper Grade School",0,0
262,106,42.174929,-87.948412,170390004367,"Aptakisic Junior High School",40.3005910832566,0
169,68,41.577277,-87.753366,170393000078,"Arbor Park Middle School",42.603550295858,0
59,9,39.683624,-88.317533,170396000083,"Arcola High School",14.9429263230716,0
72,21,39.985629,-88.819931,170399000086,"Argenta-Oreana Middle School",30.8333333333333,0
196,45,41.782957,-87.805328,170405000090,"Heritage Middle School",22.8393966282165,0
256,166,42.076853,-87.986188,170414000105,"South Middle School",64.84375,0
314,207,42.102113,-87.978446,170414000106,"Thomas Middle School",65.8541005282127,0
7,7,40.306885,-87.8752,170420000118,"Armstrong-Ellis Elem School",87.1794871794872,0
50,13,39.714219,-88.470992,170426000120,"Arthur Grade School",26.828431372549,0
29,18,39.803084,-88.463651,170426000140,"Atwood-Hammond Grade School",67.2775500361707,0
21,2,39.711211,-88.62652,170426002588,"Lovington Grade School",8.69565217391304,0
16,0,38.331955,-89.186637,170434000125,"Ashley Com Consolidated School",0,0
42,0,41.840354,-89.296351,170438000126,"Ashton-Franklin Cntr Middle Sch",0,0
31,30,40.229927,-90.352829,170444005139,"Astoria Junior High School",93.4371523915461,0
74,19,39.960794,-89.717094,170447004530,"Athens Junior High School",24.4744744744745,0
84,0,41.671883,-87.715416,170456000135,"Hamlin Upper Grade Center",0,0
109,58,39.565104,-89.652667,170462000141,"Auburn Jr High at Divernon",52.8835568101623,0
324,32,41.763546,-88.280413,170468000040,"Henry W Cowherd Middle School",9.84667463162087,0
340,52,41.778941,-88.286524,170468000144,"C F Simmons Middle School",15.2199463684601,0
314,31,41.752019,-88.306996,170468000149,"K D Waldo Middle School",9.892637046033,0
73,78,41.757844,-88.304771,170468006248,"Fred Rodgers Magnet Acad",100,0
238,61,41.759034,-88.368265,170471000160,"Washington Middle School",25.5956633665612,0
14,0,41.783291,-88.324895,170471000169,"Hope D Wall TMH Child Dev Ctr",0,0
246,51,41.767673,-88.344736,170471000173,"Jefferson Middle School",20.7642021561281,0
257,61,41.810628,-88.361315,170471002889,"Jewel Middle School",23.7010591991531,0
223,36,41.787228,-88.386653,170471005616,"Herget Middle School",15.9610853538041,0
43,0,38.607099,-89.607151,170474000175,"Aviston Elem School",0,0
83,8,42.084204,-87.747628,170480000043,"Marie Murphy School",10.1318660468646,0
357,33,39.67458,-89.659832,170492000185,"Glenwood Middle School",9.19183942861857,0
16,4,42.191748,-87.864236,170495000186,"Bannockburn School",24.438202247191,0
401,302,42.130096,-88.124136,170505000044,"Barrington Mdle Sch- Prairie Cmps",75.1822078509659,0
357,347,42.151516,-88.120062,170505000192,"Barrington Middle Sch Station",97.1988795518207,0
15,4,38.535077,-89.466253,170516000198,"Bartelso Elem School",25.1600753295669,0
24,0,40.649913,-89.651579,170519000199,"Bartonville Elem School",0,0
472,209,41.830732,-88.292146,170522000201,"Sam Rotolo Middle Sch",43.5012491261847,0
111,43,40.007694,-90.423003,170531000216,"Beardstown Jr/Sr High School",38.4330215220858,0
78,29,41.354595,-87.608579,170543004523,"Beecher Junior High School",36.1548556430446,0
22,0,39.1897,-88.797101,170546000225,"Beecher City Jr-Sr High School",0,0
58,0,41.323991,-88.697465,170546605466,"Marseilles Elementary School",0,0
27,0,38.262903,-88.788904,170557005895,"Opdyke-Belle Rive Grade Sch",0,0
106,32,38.495,-89.940161,170558000229,"Belle Valley School",29.4037735849057,0
214,81,38.491267,-89.975948,170561000232,"Central Jr High School",38.7492910512169,0
191,31,38.548122,-90.009972,170561000241,"West Jr High School",16.2303664921466,0
198,0,41.885174,-87.864163,170576000253,"Roosevelt Middle School",0,0
288,62,42.246946,-88.829079,170579000256,"Belvidere South Middle School",21.8780419969406,0
30,0,42.250066,-88.847701,170579000262,"Washington Academy",0,0
357,77,42.28195,-88.859064,170579004634,"Belvidere Central Middle School",21.4012666172191,0
25,4,39.921559,-88.56916,170582004541,"Bement Middle School",15.2941176470588,0
64,44,41.913052,-88.171651,170588000264,"Benjamin Middle School",68.2330827067669,0
211,42,41.951201,-87.95292,170591000266,"Blackhawk Middle School",19.8438720890323,0
138,0,37.989726,-88.905607,170595004370,"Benton Grade Sch 5-8",0,0
152,0,41.890292,-87.903887,170600000279,"MacArthur Middle School",0,0
125,0,41.903517,-87.901935,170600000281,"Northlake Middle School",0,0
338,0,41.857597,-87.785289,170606000288,"Lincoln Middle School",0,0
176,0,41.835543,-87.794889,170609003422,"Heritage Middle School",0,0
230,0,41.836944,-87.783711,170609005026,"Freedom Middle School",0,0
191,26,38.90866,-90.053549,170612000302,"Wilbur Trimpe Middle School",13.3802691063739,0
13,0,38.28022,-88.91036,170618000305,"Bethel Grade School",0,0
177,0,42.349144,-88.141077,170627000307,"Big Hollow Middle School",0,0
62,37,40.262622,-87.617024,170639000308,"Bismarck-Henning Jr High School",58.4790776007255,0
132,110,41.953562,-88.072388,170645000316,"Westfield Middle School",83.9460784313726,0
387,46,40.487127,-88.976118,170648000319,"Bloomington Jr High School",11.8766333840037,0
129,0,41.658408,-87.68442,170651000328,"Everett F Kerr Middle School",0,0
128,0,41.648434,-87.748999,170651000334,"Nathan Hale Middle School",0,0
128,0,41.66964,-87.683667,170651004244,"Veterans Memorial Middle Sch",0,0
18,2,39.75368,-90.535309,170660004552,"Bluffs Junior High School",11.4695340501792,0
282,46,41.166777,-87.877907,170675000351,"Bourbonnais Upper Grade Center",16.2229198155253,0
10,0,41.226151,-88.263871,170684000354,"Braceville Elem School",0,0
11,0,41.175374,-89.650667,170688004784,"Bradford Jr High School",0,0
163,49,41.144462,-87.865214,170693000853,"Bradley Central Middle School",30.1863449102713,0
61,37,38.612869,-89.518304,170701000363,"Breese Elem School",65.0273224043716,0
301,0,41.744918,-87.822677,170717004585,"Geo T Wilkins Jr High School",0,0
58,19,40.840853,-89.882012,170720000374,"Brimfield Grade School",32.1021353050929,0
265,168,41.655121,-88.013597,170729001933,"Old Quarry Middle Sch",64.5834216663133,0
127,119,41.826112,-87.851752,170732000727,"S E Gross  Middle School",95.2661943510045,0
26,0,38.991991,-88.957435,170744000382,"Brownstown Jr High School",0,0
123,0,40.46112,-88.103502,170765005479,"Paxton-Buckley-Loda Jr High Sch",0,0
12,12,37.472546,-88.977398,170774000391,"Buncombe Cons School",98.3606557377049,0
49,25,39.037436,-89.955671,170777005716,"Wolf Ridge Junior High School",49.1699270381728,0
267,70,42.014965,-88.485276,170783000396,"Central Middle School",26.3157894736842,0
21,0,41.641573,-87.541196,170786000400,"Burnham Elem School",0,0
56,0,40.559834,-90.514232,170795000402,"Bushnell-Prairie City Jr High Sch",0,0
60,31,41.838211,-87.927396,170798004936,"Butler Junior High School",51.0989010989011,0
113,0,42.128863,-89.263145,170801000408,"Byron Middle School",0,0
190,0,38.56074,-90.128481,170804006210,"8th Grade Academy",0,0
30,0,37.019583,-89.187837,170807000420,"Cairo Jr/Sr High School",0,0
97,28,41.610732,-87.535624,170810000425,"Lincoln Elem School",28.6920879393864,0
112,34,41.660039,-87.65743,170813000427,"Calumet Elem School",29.2919799498747,0
35,10,41.298784,-90.199628,170816000429,"Cambridge Jr/Sr High School",28.3093053735256,0
68,29,40.063147,-91.028217,170822005402,"Central Junior High School",40.370525434373,0
80,0,37.952216,-89.565429,170825000436,"Trico Jr High School",0,0
197,27,40.561557,-90.007263,170828000440,"Ingersoll Middle School",14.1187271723294,0
17,0,41.498723,-90.400423,170831004885,"Eagle Ridge School",0,0
130,21,37.718937,-89.195617,170834000449,"Carbondale Middle School",15.7816377171216,0
117,30,39.278884,-89.892326,170843000462,"Carlinville Middle School",25.1396648044693,0
77,23,38.621582,-89.374488,170846001172,"Carlyle Junior High School",30.0453212476673,0
2,0,38.052461,-88.245372,170850000475,"Brownsville Attendance Center",0,0
88,0,38.084052,-88.170962,170850000476,"Carmi White Cnty Jr High Sch",0,0
156,72,42.15835,-88.283053,170855000477,"Algonquin Middle School",45.9703318550237,0
307,182,42.092872,-88.531872,170855000479,"Hampshire Middle School",59.219573426647,0
317,124,42.10511,-88.34345,170855000480,"Dundee Middle School",39.2038388848686,0
293,147,42.144968,-88.323496,170855001729,"Westfield Community School",50.1706484641638,0
2,0,42.108579,-88.274741,170855002897,"Oak Ridge School",0,0
429,160,42.107793,-88.274225,170855004910,"Carpentersville Middle School",37.3868924417037,0
57,4,42.079367,-88.415558,170855005954,"Cambridge Lakes Charter School",7.04188216205253,0
38,14,37.686765,-88.634954,170858000497,"Carrier Mills-Stonefort Elem Sch",36.1742725393544,0
162,70,37.77374,-89.076931,170864000505,"Carterville Jr High Sch",42.4518085336799,0
319,88,42.229749,-88.239561,170873000513,"Cary Jr High School",27.3189562377046,0
86,79,41.732551,-87.978774,170879000519,"Cass Jr High School",88.8682675554882,0
114,32,41.737387,-87.99985,170897000523,"Lakeview Jr High School",30.2358269561143,0
59,16,39.513848,-89.045823,170910000129,"Central A & M Middle School",26.502311248074,0
3,0,39.485032,-89.064042,170910005138,"Kemmerer Village School",0,0
137,0,40.707394,-89.427642,170915000524,"Central Intermediate Sch",0,0
35,17,38.548417,-89.12785,170918000527,"Central City Elem School",46.6285714285714,0
85,0,41.587741,-88.041299,170921000529,"Kelvin Grove Jr High School",0,0
137,0,38.515935,-89.129598,170927000531,"Centralia Jr High School",0,0
38,21,39.88919,-88.728107,170933000540,"Cerro Gordo Jr and Sr High Sch",56.5583881578947,0
43,16,42.009834,-89.883304,170940005405,"Chadwick Junior High School",36.8710359408034,0
214,0,40.110698,-88.247674,170942000549,"Edison Middle School",0,0
229,0,40.103653,-88.282546,170942000550,"Jefferson Middle School",0,0
211,0,40.124748,-88.25388,170942005407,"Franklin Middle School",0,0
50,0,41.557429,-88.09295,170951004940,"Chaney-Monge School",0,0
155,0,41.443716,-88.217002,170954000562,"Channahon Junior High School",0,0
202,30,39.48862,-88.165619,170960000568,"Charleston Middle School",14.7403767808202,0
66,0,37.905781,-89.818572,170981000578,"Chester Elem School",0,0
39,10,40.137119,-89.346252,170985000580,"Chester-East Lincoln Elem School",24.7919850568857,0
88,14,41.934143,-87.707845,170993000048,"Logandale Middle School",15.5104144065958,0
23,11,41.95232,-87.720436,170993000389,"Marshall Middle School",42.4263674614306,0
70,43,41.807417,-87.665701,170993000411,"Chavez Elem Multicultural Acad Ct",60.3640599970875,0
51,0,42.017167,-87.678062,170993000441,"Jordan Elem Community School",0,0
37,22,41.945392,-87.681316,170993000581,"Audubon Elem School",59.7740597740598,0
27,0,41.748492,-87.591259,170993000582,"Avalon Park Elem School",0,0
28,0,41.705356,-87.658389,170993000585,"Barnard Elem Comp Math & Sci Ctr",0,0
36,0,41.754462,-87.671156,170993000589,"Barton Elem School",0,0
